Country Name,Country Code,Series Name,Series Code,1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Brazil,BRA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,-1190000000,-1372000000,-1687000000,-1882000000,-2223000000,-1544000000,-2313000000,-2534000000,-1422000000,-1552000000,-1360000000,-202000000,-1031000000,-2629000000,-608000000,-324000000,-89000000,-1924000000,-801000000,-2035000000,-3475000000,-11667000000,-18608000000,-29192000000,-26886000000,-30497652699.75,-24714939372.251,-14108096193.114,-9894224670.9901,-8694901855.28417,-12549590734.979,9420275576.86435,-27518241273.265,-24601090273.6125,-36032806300,-55626923028.63,-86360112757.53,-90485114843.59,-59567524382.62,-67107133931.81,-57200073538.04,-58684427103.39,-50905373500.86,..
Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,1.05246670553629,1.01848320759638,1.04046468592365,0.998999546922861,1.07525692151625,0.813106376212358,0.956135069019599,1.03307874048642,0.791423641583036,0.76259217399298,0.646354159821193,0.12866546237575,0.397505322708203,0.848675005546146,0.265745409647489,0.214091608374833,0.182961218193279,0.514479245779916,0.295112882039361,0.55042715687456,0.631608732700865,1.31698634536049,2.22486507430382,3.69481706409203,4.76752493380702,5.03412868153329,4.15212683302554,3.2653198996405,1.81312063086716,2.71638106515239,1.73390066855613,1.74949333732609,3.19089484217804,2.99066328731514,1.88845582459054,4.00440104412786,3.86659110527096,3.51317949330191,2.81809660430144,3.95683398113804,4.14590216694635,4.33087609454068,3.44201527229925,..
Brazil,BRA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,0.0330753455605949,0.00203233622941597,0.0324569896109599,0.0417512530390684,0.0511718118889863,0.0905347703687135,0.119860081665683,0.082873892059385,0.0617527137679136,0.0871229254308326,0.156153867121892,0.0785396663837528,0.133483713547386,0.0919802492082211,0.0200933947978075,0.0363321908018853,0.0533309017963252,0.0469253503282567,0.0529665213875091,0.122886692524878,0.143954418169124,0.168198254984574,0.0341987659737256,0.112152031796692,0.185805000546523,0.17990254909611,0.104065438896789,0.117980122515246,0.315031405113728,0.249921344864324,0.380986778055994,-0.266207866145085,0.487930518509662,0.0409781187201433,1.41730957137354,0.326412333661375,2.5999748217235,1.22120408770607,1.53997724540928,-0.273054593883589,1.21161456535862,0.61413910765936,0.211244414414475,0.604243205047087,1.06025056268093,0.750096872617683,0.713486674410958,0.305239200296254,..
China,CHN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-386000000,-543000000,-1124000000,-1030000000,-1425000000,-1669000000,-2344000000,-2613000000,-2657000000,-3453000000,-7156000000,-23115000000,-31787000000,-33849200000,-38066000000,-41674000000,-41117000000,-36978000000,-37483300000,-37357000000,-46789569178.7806,-49444853743.8231,-60144670467.5079,-90379127564.2216,-100149837150.968,-139094535501.613,-114792373681.872,-87167067369.5,-185749835191.821,-231651578090.287,-176250481637.42,-217957551783.694,-144967626758.575,-68098649764.7788,41674876169.524,-66309483489.9992,..
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.209664356764914,0.275698542655107,0.483945714588724,0.536046583129515,0.623424605798281,0.847702964733309,1.02255894629729,0.97565028966922,0.966308310992784,1.13883773180262,2.61316219287254,6.1868820761248,5.98715629420307,4.88044415984949,4.65182665077089,4.60033466628401,4.25161979162886,3.54233060350033,3.47508224574174,3.51300212008009,3.60909988460748,3.48740330983945,3.4836411137418,4.55425403392961,4.50857901572192,4.3986856950057,3.73046894598714,2.56474056108994,3.99473192936504,3.69851737185537,2.81773885821291,3.02822560278711,2.55760030508313,2.19156480126449,1.56151997957024,1.37463393568348,..
China,CHN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0214540272038516,0.0403144095391902,0.0515490665778132,0.203238879317942,0.149621905391587,0.23628712716205,0.272127459096023,0.224287422912464,0.23000742705019,0.238149072179523,0.936953098914499,0.989361480463352,0.354405913173888,0.272276321917895,0.24474767396042,0.391533332245842,0.439923265678586,0.368922310936633,0.380733224786637,0.723908540503188,0.427326486972596,0.509314281525144,0.407733343159789,0.600602412693315,0.869587666522311,0.482936915859076,1.23400899181138,0.858911623394944,0.949962376320752,0.639422869783484,0.758869545789478,0.759541736779204,1.17463445310002,1.57610430724387,1.93391658320009,0.832787993288046,..
India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,10326246.7051639,7706430.54257424,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-73537638.3885329,-276512438.973893,-550019384.367517,-890688166.019256,-2026439031.09277,-2186732315.37831,-3464411051.97412,-2587058630.28267,-2089233597.0623,-3074684332.47754,-4073961343.30435,-3947895991.54349,-2444138426.15877,-3592188066.40631,-4628652265.34265,-5992285935.49798,-8201628957.6202,-24149749829.7088,-19485789182.6878,-11428785745.7844,-23890659988.138,-15442447342.912,-26388082470.2872,-22890162761.0214,-36495216490.7242,-39411278940.2538,-28875941053.3143,..
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,-0.0104863950548402,-0.00750257310763958,-0.0296821087193359,0.0131754993873061,0.0317468290808907,0.0424848257049804,0.0475061801629392,0.0359115891057493,0.00258404706269571,0.00906870271397551,0.0456277754262448,0.0472837830234136,0.0760911972691958,0.030766481363908,0.0851567317043849,0.0737400187718883,0.0272255395310111,0.0959418265417979,0.197056157789985,0.297385901786338,0.594986244195507,0.617479041138622,0.860208545502623,0.62528595136671,0.472644834566511,0.765212630682596,1.05637827981528,1.01157178123038,0.605889240216855,0.765601386252482,0.886100637351305,2.13016841721906,2.07339577116452,3.62052214975941,2.65159293595761,1.63503429613242,2.00206555189983,1.31293433730656,1.51627596536508,1.69565878566784,2.09211575768621,1.94105610153926,1.50774170471543,..
India,IND,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,0.00214678250151493,0.00103364186603436,0.000498218494807842,0.00229082186409195,0.00188538517962069,0.00129025663378956,-0.000401629007248905,0.00179189895603796,0.00370883610962178,0.00337789495059044,0.00186928096933258,-0.00407248507572174,0.0083273065238868,0.000125544413316454,0.0252335661079596,0.0325270459713426,0.0609128264405511,0.0271526192208986,0.0112953267973541,0.0172959729818322,0.108782764710024,0.217149388190207,0.244897678899415,0.203693873815914,0.259051925109842,0.321893461290805,1.49286739182223,1.3993273766232,1.60618896894087,1.19947412506996,0.952969286389008,0.691588004127191,0.467994117573408,0.0950572398365962,0.573111845182901,0.357212358308451,0.220364212515318,0.418381722069364,..
Russian Federation,RUS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-378600000,-1459950000,-1656490000,-1680740000,-1551610000,-1061410000,500800000,-306270000,58820000,1795350000,-1620960000,2371590000,-7601620000,-11072470000,-19120290000,6697430000,9448500000,11767160000,-1765140000,17287630000,35050880000,15232100000,-10224570000,8199580000,..
