Country Name,Country Code,Series Name,Series Code,1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Brazil,BRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,16.4857077847392,11.8950975141887,10.4940233647961,9.32242462742152,8.5211430369836,5.99114855256352,3.89162215895199,2.27323163344916,2.35351491708881,2.91890688967911,3.4422753218592,3.95608439584318,3.58477294847258,3.19927445427054,4.03160822700824,3.08360431023633,2.6102764748546,2.81219473737456,3.5248107689953,3.34281531081789,3.51488531258731,3.44427712461671,3.3937740055405,3.29430393603252,3.05987520732361,3.40603781948829,5.22532472109377,3.70348810889041,3.56436411231747,3.71687635152344,4.5069176688832,4.75725752445881,4.10370110690774,3.91862347200095,4.48682315029716,3.97714962082596,3.82751483744604,3.70428771789551,3.78190696436379,3.53125703364,3.77085397073738,3.8518482072372,3.53217088013033,3.79500897442467,3.53153592299477,4.01171772110927,4.69763054054708,4.81200516398584,4.48362946588077,..
Brazil,BRA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,..,..,..,..,..,..,978000000,969000000,1155000000,1296000000,1377000000,1672000000,2181000000,1739000000,1648000000,1862000000,1993000000,1752000000,1885000000,2198000000,3070000000,3706000000,3268000000,4002000000,3917000000,4817000000,6005000000,4558000000,5686000000,7098000000,5984000000,7899295503.96932,7713098823.94955,7831806575.72443,8700674216.57317,10775143551.6266,13784037163.1938,16978311406.5288,22614703577.8683,28822057537.0293,26245160400,29144439692.07,35208048916.74,37073651315.23,36342259362.86,39046701888.6,33019275847.36,32567703438.72,33676596772.93,..
Brazil,BRA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,44.1717791411043,43.4468524251806,48.3982683982684,51.3888888888889,44.0087145969499,43.8397129186603,39.0646492434663,38.7579068430132,30.5218446601942,26.906552094522,21.3748118414451,29.6803652968037,25.1458885941645,34.7133757961783,16.1889250814332,26.3086886130599,24.7552019583843,26.9615192403798,31.6058207812101,34.7311604733237,40.5162364696087,52.917946467749,58.1076327822722,55.2127359819668,53.3422459893048,58.8092444150959,59.0269501780959,54.8247835091973,50.4594918821035,47.1024721694551,49.1601039649975,54.2328490715469,59.8075900204668,61.1054160015338,64.3017247476986,64.9970125657769,66.1193973470981,68.1193917929131,67.1744527952728,67.5083296667265,67.2917519820366,65.9736105384546,65.5567600848736,..
Brazil,BRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,64.6203396768154,63.250158532868,59.9259809391986,62.7107768345501,61.7435166047286,57.8889466041662,54.08409353435,59.5912497482459,61.5943011265199,51.9676790617163,46.544717380751,46.2633216405115,41.373800806008,39.6311656684802,40.3111434729673,38.7654904795721,36.7737093487038,34.4142519733537,32.2939207340769,29.3666368006818,27.2588049764623,27.6971951762784,24.9312417854343,25.4076814312223,25.2777775516449,29.0744433083202,28.7289524353282,30.2651628752906,31.2648081492564,29.8426161649044,28.9406061280314,23.3918607623703,27.6280892187168,27.9196692705449,28.6576573971153,27.9964460117022,25.7704310625269,25.037413895077,26.3491527392387,27.5758310997848,34.2007124292816,30.3993235711895,30.5020308391964,32.1932383857098,34.3033871911565,35.3936613980903,37.5966741191139,37.2906764166076,36.1075693743019,..
Brazil,BRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.144149331388812,0.581632320624406,0.827027019342867,1.00219141409849,1.34798462534769,1.39158302052191,2.31537635726927,2.47480162106379,1.78691504265173,1.55128270620942,1.49597263942829,1.77601692072465,5.05565512187762,7.15570915277825,5.29088505956537,6.7678845692108,6.35625773629529,3.12467488216838,3.60793733843234,2.67233227861758,2.47325253547339,2.15987393047698,1.36521132822537,1.59716554752655,1.65268003762075,1.81020526501459,0.874509603867617,0.890640552567456,0.609968622363222,0.719941951760776,0.836684207725736,1.64335019374067,3.58262710686956,4.88344814947375,5.19316140218826,4.5677955386881,5.9833453544164,7.7084393845737,8.28925101947858,9.45941164264534,8.99965913434398,9.90578755643656,10.5447420450848,11.0271428609977,7.43576206205065,9.24652234723185,7.26504448912215,6.34469227953539,8.70085449359901,..
Brazil,BRA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,9.69021964940429,13.2351025549217,15.1909559334043,18.7654403694035,19.629376553649,24.1564602228287,25.2891801378536,23.0288627974591,25.1156158249429,33.2754469808511,37.6088572191986,37.2136538724663,39.1067152261494,38.2732127746276,39.3599665348107,41.3263493900748,43.7442219918951,47.9420505201657,49.5852421818567,52.5143310927064,53.850577917105,51.9162119536619,54.8620259103096,56.9703307540936,58.8637094201082,55.0603656495274,53.5333153262803,53.7574665079578,53.655183745446,54.6652170249968,54.0671334918285,58.4317781948574,54.3033807453409,52.620061100163,51.8181077652503,53.3520951743508,52.9636339949162,50.8262092355783,47.8495320448362,44.8485629216669,39.4677738360088,36.5671867194303,34.1233977955832,35.0399586472629,36.3303236107895,34.7996113315849,38.0878248689917,39.8624451990507,37.5915263738539,..
Brazil,BRA,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.870653004189,38.1812828547511,39.808458754257,39.8078956510497,39.9946157587777,38.2532820187059,39.6479333344695,43.9683886872852,44.1390847470815,43.1891704229758,48.2573899363995,47.0740185260181,46.149012034731,44.4782986595222,47.9035667630866,48.1582511742946,46.3246635726543,45.7900341810707,46.3415043843346,40.2420383844985,36.295124601505,35.5373330876546,38.5154640856672,40.0492597033416,37.6381112279849,41.4583049731125,..,..,..
Brazil,BRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2311000000,2739000000,2904000000,3991000000,6199000000,7951000000,8670000000,10128000000,12120000000,12659000000,15244000000,20132000000,23293000000,20175000000,21899000000,27005000000,25639000000,22349000000,26224000000,33494000000,34383000000,31414000000,31620000000,35793000000,38555000000,43545000000,46506000000,47747000000,52994000000,51140000000,48012800000,55118900000,58286600000,60438700000,73203200000,96677800000,118529000000,137807000000,160649000000,197942000000,152994730000,201915000000,256039900000,242577900000,242033500000,225101000000,191134324730,185185402117,217825846113,..
Brazil,BRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2310420000,2738370000,2902400000,4003540000,6198800000,7949290000,8663000000,10097380000,12137800000,12649110000,15239640000,20127740000,23326410000,20165530000,21851340000,27005510000,25638420000,22401110000,26213140000,33764350000,32639608460,31388884000,31592327000,37017805000,38766755000,43661329000,46557103000,47716505500,53906017000,51156522000,48313278717,59642914788,59002912371,60354353291,73666678762,97672031669,118469000000,138350000000,156926000000,197942000000,150582000000,201915000000,256038000000,242138000000,241690000000,225100000000,191134000000,184558000000,217772000000,..
