Country Name,Country Code,Series Name,Series Code,1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,101.725072957927,100.54335919485,135.027515587167,192.122003282843,225.989958958808,147.142682584513,228.33625786393,629.113193358666,1430.72506961027,2947.73306959317,432.786663523354,951.962053052818,1927.38079016026,2075.88839757325,66.0070335542481,15.7576656002606,6.92671251629151,3.19507629280056,4.85844749902668,7.04414105947266,6.84035902487525,8.4501643770833,14.7149197228147,6.59718509985962,6.86953720898965,4.18356812896902,3.64127299102654,5.67859390284171,4.88803479876804,5.03872690108066,6.63636935253204,5.40355339056006,6.20433594839825,6.32915222712776,9.0298071857749,8.73912829959879,3.44636783234738,..
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.23383553065603,18.8118179448753,18.2456383621648,3.05229012075233,3.55668565220451,6.3539813402487,14.6100786356603,24.2569843505754,16.7912270168851,8.31315334383153,2.78646849655587,-0.773182345961248,-1.40147380776612,0.347806256807194,0.719132436811498,-0.731975500083577,1.12760196090496,3.82463762400933,1.77641616843146,1.6494331013998,4.81676531343752,5.9252552887092,-0.728171334173071,3.17532798075574,5.55389705904324,2.61952616488542,2.62104902701091,1.92164341593894,1.4370245139476,2.00000000000002,1.59313725490194,..
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.584136610466317,5.09226161997551,3.07993868406541,6.44209746158237,16.9408159791736,28.598734077509,5.74843029767431,-7.6339476339287,8.30747009171157,2.52304875695182,6.27568336762338,11.3460734795094,13.112546897642,7.89074279377487,11.8680812986734,8.31890711860069,5.55642423236557,8.72972072702579,8.80112581251845,9.38347186185327,7.07428002942308,8.97123250273246,13.8702461773683,11.7878170418135,6.32689048779864,10.2479355556119,10.2248861637544,8.97715233826445,7.16425211462721,13.2308389767978,4.66982038037588,4.00943591045191,3.77929312235636,4.29715203929568,3.80585899528853,3.76725173477511,4.24634362031928,5.79652337561632,6.3728813559322,8.34926704907584,10.8823529411765,11.9893899204244,8.85836096636663,9.31244560487382,10.9076433121019,6.35319454414936,5.87242659466756,4.94102645839974,2.49088699878493,..
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,874.245720380188,307.722635553193,197.414268084251,47.7520122009939,14.761329268806,27.6856798076743,85.7464940960636,20.7987606558703,21.4770072117159,15.7887307914462,13.6632930228667,10.8886157326216,12.6853039507349,9.66865454789265,9.00729868861076,14.1107677840442,11.6473295764118,6.8493923025503,8.44046485932559,5.0747430079915,6.75466833903486,7.8201697001385,15.5343959935701,7.0424372541371,3.68333072334493,..
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23823315978302,4.99185997580836,5.95744809585864,6.42569392466427,9.43397264096021,11.7241220948431,13.4259437373017,11.0204015964087,11.1519648736248,11.1356079723706,13.2936508962732,13.6602471972319,15.2542377213589,14.6390372658518,12.3032071646736,11.5264804445682,16.2942261392701,18.6549268748065,16.160594990112,12.77954420545,14.7308859669916,14.3209758334304,15.334782041834,13.8747028983853,9.71744831989322,8.93854357149801,8.68042626753994,7.35412885652532,8.59777074320274,6.88055253560953,5.18148779927583,5.33895158255483,5.70190483482843,9.49470667101602,5.67941806432656,-0.692030138335916,2.06285222531756,3.24390167452648,6.17781206971621,10.055282028471,7.26456214502708,4.0635389730329,5.01715773281268,5.72394366197183,5.77640413513801,6.13602015113351,4.50920827795706,6.59460441456991,5.18108223263743,..
